#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/ptm/PTM_collapsed_log2_norm_imp_18517.txt#:type=:list
#PTM collapse key	X5Z_0_5h_Rep1	X5Z_0_5h_Rep2	X5Z_0_5h_Rep3	X5Z_0_5h_Rep4	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	X5Z_8h_Rep1	X5Z_8h_Rep2	X5Z_8h_Rep3	X5Z_8h_Rep4	XCONTROL_0h_Rep1	XCONTROL_0h_Rep2	XCONTROL_0h_Rep3	XCONTROL_0h_Rep4	XCTRL_0h_Rep1_2	XCTRL_0h_Rep2_2	XCTRL_0h_Rep3_2	XCTRL_0h_Rep4_2	XDMSO_0_5h_Rep1	XDMSO_0_5h_Rep1_2	XDMSO_0_5h_Rep2	XDMSO_0_5h_Rep2_2	XDMSO_0_5h_Rep3	XDMSO_0_5h_Rep3_2	XDMSO_0_5h_Rep4	XDMSO_2h_Rep1	XDMSO_2h_Rep1_2	XDMSO_2h_Rep2	XDMSO_2h_Rep2_2	XDMSO_2h_Rep3	XDMSO_2h_Rep3_2	XDMSO_2h_Rep4	XDMSO_8h_Rep1	XDMSO_8h_Rep1_2	XDMSO_8h_Rep2	XDMSO_8h_Rep2_2	XDMSO_8h_Rep3	XDMSO_8h_Rep3_2	XDMSO_8h_Rep4	XPD_0_5h_Rep1	XPD_0_5h_Rep2	XPD_0_5h_Rep3	XPD_0_5h_Rep4	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XPD_8h_Rep1	XPD_8h_Rep2	XPD_8h_Rep3	XPD_8h_Rep4	XPI_0_5h_Rep1	XPI_0_5h_Rep2	XPI_0_5h_Rep3	XPI_0_5h_Rep4	XPI_2h_Rep1	XPI_2h_Rep2	XPI_2h_Rep3	XPI_2h_Rep4	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XPI5Z_0_5h_Rep1	XPI5Z_0_5h_Rep2	XPI5Z_0_5h_Rep3	XPI5Z_0_5h_Rep4	XPI5Z_2h_Rep1	XPI5Z_2h_Rep2	XPI5Z_2h_Rep3	XPI5Z_2h_Rep4	XPI5Z_8h_Rep1	XPI5Z_8h_Rep2	XPI5Z_8h_Rep3	XPI5Z_8h_Rep4	XPIPD_0_5h_Rep1	XPIPD_0_5h_Rep2	XPIPD_0_5h_Rep3	XPIPD_0_5h_Rep4	XPIPD_2h_Rep1	XPIPD_2h_Rep2	XPIPD_2h_Rep3	XPIPD_2h_Rep4	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4
ARHGAP35_S1150_M1	14.46683836	15.24999895	15.73533314	15.93530439	13.6682428	15.61898726	15.64910582	15.8735111	14.89183652	15.68791552	15.48548681	15.9305273	13.14125165	14.20462305	15.15233412	15.78747214	14.84951425	14.65941976	15.8027845	15.80969496	13.87228128	13.73539972	15.08069023	14.68117045	15.12247682	14.80135574	14.94468279	13.4165291	14.36501372	15.1678665	14.99879073	15.20897529	14.70652645	15.41119579	15.04463947	15.27367638	15.17101866	14.55615062	14.31775087	14.13648781	15.24911266	14.84789189	15.4202537	15.97924243	15.52135536	15.06006255	16.08007826	15.86328262	15.86265772	14.39317161	15.82255464	15.36416019	15.50758889	13.40240779	15.84508079	16.24585343	15.4678904	13.90401144	15.81865183	15.94041919	15.96672204	14.33168049	15.55633068	15.02309536	15.74781449	13.09226308	15.46547862	15.76895254	15.65941973	15.03143229	15.77783514	15.89034286	15.98861491	15.6153524	14.85857956	15.4202883	14.43094402	13.22087603	15.30344004	15.72569635	14.90188485	13.58179221	15.53011977	14.94807708	15.52106028	13.81308097	14.5028856	15.12490833	15.30220715
ARHGAP35_S1179_M1	20.8721308	21.69453646	21.60538175	21.77060576	21.67425621	21.71444361	21.58697045	21.6264494	21.64484868	21.88978185	21.82127074	22.07513784	20.60302797	21.36767976	21.68764806	21.83893148	21.74496009	21.25614369	21.99551977	21.42927398	21.60554931	20.75303455	21.47426058	21.48727028	21.06560114	21.27242696	21.29675202	21.6064525	20.05366762	21.5555118	21.96093957	21.61451673	21.30233106	21.19146375	21.79557568	21.02516183	21.76745064	21.27575687	20.74965561	21.10722779	21.30879257	20.23700366	21.83890825	21.55409833	21.7926751	20.65919952	21.80757646	21.78409416	21.84741442	21.63027744	21.92381484	21.68549729	21.94305933	20.8878662	21.4895568	21.51865889	21.71283908	21.31040969	21.29631326	21.58772115	21.52964098	20.26737115	21.55800507	21.16778467	21.27829484	21.60300612	21.67038615	21.74703705	21.79986797	19.96299098	21.73601741	21.63914923	21.62376842	21.50180353	22.12370605	21.67329733	22.21720142	18.96616786	21.76522026	21.72635125	21.71893012	21.93024287	21.72458421	21.61083815	21.87704936	20.94403782	21.94722555	21.58798554	21.47799596
ARHGAP35_S589_M1	14.70018315	15.62397502	16.97206286	16.61391889	15.78401244	15.94125436	15.94109959	16.04066685	16.0801413	16.39837545	16.71546287	16.50172837	18.41701341	18.1352185	18.04352385	18.09906008	18.24967997	18.10649615	18.32582487	15.95617076	17.20558059	17.93174178	17.36882515	17.60837477	17.84053003	17.5244497	17.62037953	18.24641358	18.45802202	17.98451904	17.88707255	17.88776551	17.56961976	18.0186567	18.06948986	18.42097519	18.41870304	17.8168307	17.83318267	17.8851687	18.38531024	14.22010234	14.26199622	14.50092655	14.24486625	14.46078268	14.05902098	13.93313267	14.11254005	16.74041322	15.85166439	16.2980605	15.10386582	17.99539021	17.56024966	17.74559974	17.41191552	18.05777833	17.90915986	17.85778759	17.55846488	18.16346664	17.56128347	17.97269817	17.77224113	15.14847501	16.11456605	16.71164043	16.4205156	15.59514544	15.84627033	15.84012288	15.90411687	14.98923008	15.07630552	16.53070636	15.42704001	15.1733383	14.36616556	14.57739828	13.33975271	13.74987152	13.87948291	14.0061357	13.54103406	16.21359174	16.8627349	15.66352187	15.8610667
ARHGAP35_S962_M2	15.12056494	15.52232905	15.30900269	14.28205438	15.14630354	14.74955397	14.98644953	14.68176937	15.01131991	14.56290876	14.44766479	14.65724429	15.98913812	15.40645052	15.38633908	15.23678134	14.86040838	15.27182281	14.61884104	14.64723957	15.64926453	15.27657278	15.71183645	15.99751925	15.36799579	15.94146392	15.90622021	14.97272415	15.77513041	15.34505966	14.72138669	14.84949082	15.74300503	15.65669647	15.97217007	15.84413181	15.93010786	15.92241996	15.64361427	15.73972136	15.22581806	14.45463436	14.61875439	14.78259821	15.1304158	14.59916814	14.70191275	14.85212586	14.69932402	15.19285038	15.41053103	15.11240207	15.22185248	10.86639184	11.05830254	11.55320561	11.24168462	15.09851753	14.73593283	14.76549143	14.78640292	15.41159352	14.84262254	14.62467481	14.51158843	10.68299168	11.18806541	11.29953023	11.22912383	13.97018353	14.18104736	14.30120262	14.32439327	13.88392078	14.02953131	14.24591505	13.9542217	15.91975153	15.0260863	15.00307015	15.32031855	15.23742262	15.20715631	15.67017679	14.89372046	14.99944164	14.46667225	14.99815939	14.78125715
ARHGAP35_S970_M1	17.00603112	19.18279845	18.75770647	19.14657955	19.15919159	19.39864477	18.72975611	19.12605143	18.19768925	19.28941304	19.08866398	19.49916798	16.44591118	18.09499057	19.09889623	19.33420088	19.162	18.7800349	19.33678311	19.17155283	18.98267021	16.3798483	18.51714322	18.50355684	18.29128796	18.27048767	18.51095931	17.94256766	15.53606279	18.86287057	19.21926697	18.78126533	18.37662561	17.79253561	19.23307004	17.20892077	18.76195077	18.54218475	18.07461003	18.42163354	18.79619758	15.86276597	19.25847254	19.10910235	19.38559264	16.03334302	19.13470631	19.17147579	19.38580856	17.34590006	19.32214716	19.30790965	19.51349087	17.16858758	18.70746964	18.92239958	19.07452645	17.84084465	18.36046727	19.04516488	18.4855991	15.54123137	18.9252017	18.77096462	18.88153771	17.88450384	18.87741652	19.01367968	19.15251912	15.27137568	18.91772293	18.9631246	18.86746549	17.84300376	19.26672116	18.64592903	19.39347657	13.73874843	19.12132216	19.01983121	19.079982	18.96480612	19.07646549	18.7006583	19.10978823	15.83613971	19.0612809	19.36764983	18.01780029
ARHGAP35_S970_M2	15.12056494	15.52232905	15.30900269	14.28205438	15.14630354	14.74955397	14.98644953	14.68176937	15.01131991	14.56290876	14.44766479	14.65724429	15.98913812	15.40645052	15.38633908	15.23678134	14.86040838	15.27182281	14.61884104	14.64723957	15.64926453	15.27657278	15.71183645	15.99751925	15.36799579	15.94146392	15.90622021	14.97272415	15.77513041	15.34505966	14.72138669	14.84949082	15.74300503	15.65669647	15.97217007	15.84413181	15.93010786	15.92241996	15.64361427	15.73972136	15.22581806	14.45463436	14.61875439	14.78259821	15.1304158	14.59916814	14.70191275	14.85212586	14.69932402	15.19285038	15.41053103	15.11240207	15.22185248	10.86639184	11.05830254	11.55320561	11.24168462	15.09851753	14.73593283	14.76549143	14.78640292	15.41159352	14.84262254	14.62467481	14.51158843	10.68299168	11.18806541	11.29953023	11.22912383	13.97018353	14.18104736	14.30120262	14.32439327	13.88392078	14.02953131	14.24591505	13.9542217	15.91975153	15.0260863	15.00307015	15.32031855	15.23742262	15.20715631	15.67017679	14.89372046	14.99944164	14.46667225	14.99815939	14.78125715
ARHGAP35_S975_M1	16.59175597	20.40669292	20.30239838	19.49043812	20.4648909	20.38400898	20.10795811	19.69736603	18.16251872	20.29055407	20.45563249	20.82929182	16.1392741	17.99869089	20.37427656	20.28396986	20.46876112	20.34025189	20.40247387	19.52366037	20.3883201	20.32679168	20.15609273	20.03362897	19.83605415	20.05644616	19.95209699	18.08531718	19.98021819	20.12316921	20.06380962	19.69786163	19.93254964	19.62659856	20.47185591	17.49847138	19.36410071	19.66040256	19.9293114	20.27418093	19.59036172	15.84001303	19.96134791	19.90844294	20.60697888	16.07823764	19.91781061	20.39068643	20.14423544	17.24675845	20.55868458	20.49731863	21.12532821	16.80504434	18.43884851	20.00711676	19.4014207	17.62389183	18.39454179	20.18695359	18.10443726	15.94948578	19.84488119	20.38014232	19.2942435	17.40228474	19.14036889	19.70904698	19.26803793	16.96405034	19.26549794	19.65954918	18.37214926	17.6233193	19.6663286	19.28184897	20.05218983	20.65808948	20.22029258	20.34684769	20.32461896	19.57464638	20.40052894	20.26592789	19.16392298	15.90617763	20.12471396	20.56106183	17.63447778
ARHGAP35_S975_M2	15.83143798	17.93871235	17.68313499	17.79044205	18.69808832	16.7378671	18.38908315	17.8707077	17.18027565	17.51009178	17.5062101	17.68468098	18.79885003	18.19012294	17.78133168	17.84048986	17.99237759	18.78667378	17.49077512	17.54625579	16.3003833	16.67967742	18.53645969	17.81771327	18.2321605	20.2406676	18.47316424	18.09842937	19.65417784	18.89473061	18.78833161	19.46568915	19.70704013	19.80651745	16.78097439	16.80291119	16.77133397	18.2458984	19.23839303	19.97242243	16.84596118	19.10327797	18.48159674	18.61233635	18.64071387	18.30114528	17.93425514	17.95794544	17.9531749	17.97718726	18.02347429	17.93242568	17.39387143	10.86639184	11.05830254	11.55320561	11.24168462	15.51739918	15.87652013	16.06926687	16.07962272	16.36055812	15.87767531	16.1026295	16.03018746	10.68299168	11.18806541	11.29953023	11.22912383	16.12295508	15.53275672	15.53705348	15.52857682	14.00289357	13.83426115	13.78147988	13.86748264	17.26890978	17.67030683	17.37248788	17.9257824	17.26252977	18.12623828	18.98970348	18.24705774	17.83875504	17.27847788	17.10662504	17.33324141
ARHGAP35_S985_M2	15.83143798	17.93871235	17.68313499	17.79044205	18.69808832	16.7378671	18.38908315	17.8707077	17.18027565	17.51009178	17.5062101	17.68468098	18.79885003	18.19012294	17.78133168	17.84048986	17.99237759	18.78667378	17.49077512	17.54625579	16.3003833	16.67967742	18.53645969	17.81771327	18.2321605	20.2406676	18.47316424	18.09842937	19.65417784	18.89473061	18.78833161	19.46568915	19.70704013	19.80651745	16.78097439	16.80291119	16.77133397	18.2458984	19.23839303	19.97242243	16.84596118	19.10327797	18.48159674	18.61233635	18.64071387	18.30114528	17.93425514	17.95794544	17.9531749	17.97718726	18.02347429	17.93242568	17.39387143	10.86639184	11.05830254	11.55320561	11.24168462	15.51739918	15.87652013	16.06926687	16.07962272	16.36055812	15.87767531	16.1026295	16.03018746	10.68299168	11.18806541	11.29953023	11.22912383	16.12295508	15.53275672	15.53705348	15.52857682	14.00289357	13.83426115	13.78147988	13.86748264	17.26890978	17.67030683	17.37248788	17.9257824	17.26252977	18.12623828	18.98970348	18.24705774	17.83875504	17.27847788	17.10662504	17.33324141
ARHGAP35_Y1105_M1	14.94315092	15.5028869	15.32475392	15.53678698	16.23103861	14.50128595	15.56666057	15.56995732	15.98366511	15.94951885	16.20959597	16.09866068	14.55707317	15.50847233	15.6829781	15.63373663	15.97364545	15.65971983	15.66944172	13.58481043	15.72986656	15.31725126	15.43893314	15.61623747	15.4690919	15.40008741	15.47548629	15.9048637	14.46661688	15.92907214	15.98371643	15.34435079	15.06524845	14.99873653	16.12046286	15.50969512	15.92680293	15.70097262	15.57696044	15.21936481	15.43225947	15.62097025	15.72938727	16.16207567	15.12539357	14.76784167	15.77326294	15.66126506	15.60747704	15.67945798	15.57793764	16.38802093	16.10638186	15.00415604	15.59167204	15.77477005	15.50841631	15.39967306	15.50988538	15.76837626	15.47412999	14.67882783	15.30681503	15.89164758	15.63895804	14.78938482	15.63729037	15.75796353	15.65901663	13.89194265	15.79944999	15.5970654	15.81827932	15.24191519	15.72008509	15.9916717	16.17773464	15.98435852	15.63118645	15.51172911	15.65031628	16.01159025	15.66059421	15.46305053	15.69570134	14.97294296	15.70861043	15.93994589	15.26133386
ARHGAP39_S253_M1	15.55450077	14.92403162	14.66255679	15.73086797	14.9017976	15.20480522	14.88094249	15.47860968	15.35690216	15.26137046	14.96885038	15.04316719	15.20927749	15.42294992	13.82053656	14.08143278	14.30495179	14.47520321	14.89283423	15.4078716	15.34677944	15.36753922	14.88709795	14.71415709	14.58638599	13.6691189	14.86332297	15.25847421	15.1216033	15.33138837	15.57563692	15.38963985	15.48989792	15.50605212	15.27290953	15.72205163	15.11886145	15.18577212	14.76422347	14.90864817	15.03306138	15.34369903	15.32916008	15.22818436	15.42661148	15.67912104	15.61074776	15.0336532	15.82793417	15.61121454	15.1572699	15.32302352	15.38182561	15.48952426	15.10081059	15.14428422	15.39202363	13.90447431	15.71416511	14.01025402	15.76970256	14.82621921	15.18195202	14.72448041	15.46591719	14.30305237	15.40508658	15.65482208	15.82900877	15.27392469	15.47430311	15.70542104	15.97520733	15.05816412	14.17839147	15.50538307	14.40053448	15.05740715	15.17902397	15.09805006	15.14415537	15.61453108	15.55383344	14.95764589	15.72332642	13.43873187	15.19933464	15.5301534	14.75082826
ARHGAP39_S253_M2	15.52326723	15.61060678	15.93172632	15.39588062	15.3243693	15.55100019	15.49017678	15.76781345	15.75423381	15.86816267	15.98413843	15.43085929	11.94556645	15.34355055	16.15761464	16.08814012	16.41298663	16.34992151	16.57553727	16.50971497	15.80482618	15.76188369	16.28092465	16.66513363	16.27694614	16.26994181	16.44593052	15.23545546	16.23946876	16.44079046	17.08284674	16.52520258	16.82625598	16.78575953	16.34709235	17.51658258	16.85796605	16.59980699	17.20535907	16.87019955	17.45665387	14.54321641	15.45794768	15.33919526	15.23924399	16.05945041	15.94494826	15.98815933	16.11464008	13.93353701	15.73722283	16.32788748	15.34939288	12.61990604	15.56908605	15.7669652	15.7944823	14.9338583	16.00863622	16.21125931	15.98323509	15.83287353	16.06913035	16.31231601	16.26699425	16.08965842	15.69650146	15.14146255	15.91068487	14.90067371	15.32401192	15.60463562	14.89797621	15.94413737	16.04408622	15.55352111	15.55786857	14.45711147	15.09072859	15.10509205	14.97837228	14.96951902	15.09685628	15.6055131	15.16902198	15.72705656	15.5158845	16.30970756	16.12367509
ARHGAP39_S286_M1	15.65739324	15.01334384	14.49248103	15.01147786	15.07030775	15.31877659	14.32963988	14.98833301	13.5119684	15.62732034	15.073638	15.53584877	14.44647044	15.95564943	15.67579154	15.28473218	14.53770354	13.42031343	14.89896427	15.21502084	15.42759382	15.46590763	14.80772312	14.67420262	14.37037256	11.68134171	12.34680345	16.04173766	14.66311863	14.44237679	14.14188595	14.20151582	14.79638248	14.41894315	15.35907735	15.49079906	15.40681959	15.21367961	15.28672123	15.08410691	15.27524078	13.88316716	15.08388679	15.56171339	14.86072603	15.2082346	14.45632907	15.15529106	15.12783688	16.22628595	15.2303067	15.61263823	15.30652477	13.21105136	12.58764396	12.72323626	12.78780038	15.52112048	15.45769796	14.91782435	15.39211643	15.56072972	14.85436556	14.62299569	15.14050736	15.198943	14.54566972	14.57771122	14.49097911	14.7641646	14.9209342	15.08055755	15.35898566	14.84176301	15.87319134	15.28245172	15.57333577	16.08554857	15.34125728	14.81079277	14.76914444	15.14222671	14.8372403	15.10136602	14.95965358	13.68443452	13.68794001	13.96654457	13.6842113
ARHGAP39_S366_M1	16.28776564	17.47122268	17.43951248	17.89798146	16.85198867	16.86284441	17.73111022	16.6440688	16.23584916	16.02197026	16.05458639	15.88137432	16.87443817	16.84101306	17.45667616	17.06166412	17.49327949	17.53667934	17.65469837	16.86699925	17.02829757	17.84332619	17.77105105	18.11282667	18.08633179	18.54953321	18.37738076	17.17313196	18.43265459	17.10017768	17.17255269	17.02408182	17.44357499	17.9626582	17.01814092	17.20566446	17.11311526	16.8258723	16.23462707	16.48165906	16.79480888	16.67078784	16.06645599	16.19861006	15.78439144	16.4464303	17.00964971	16.6684943	17.1862782	16.3149354	15.8861484	16.09286943	16.02940187	17.2373105	17.51053334	17.27828914	17.79280952	16.87518147	17.12616131	17.13643769	17.2877936	16.99267559	16.40848501	17.14792368	15.80043972	17.32229625	17.50856651	17.31243386	17.38136264	16.96542794	16.60278401	16.42737888	16.65506372	16.49953931	16.74878933	16.89828122	16.86334477	17.06316372	17.37241741	17.46477444	17.39070959	16.84580652	16.52206771	17.59943388	17.03511341	16.88299012	16.76358279	16.23877435	16.95904444
ARHGAP39_S384_M1	10.36572901	9.349478418	10.55363683	9.490033081	10.07780687	9.61135594	9.003137574	8.212702003	9.512773305	10.08573582	9.371760558	9.578091357	10.65146159	10.53628059	10.79961167	10.46946609	10.27009898	9.519657545	10.52795696	10.41722471	11.02516745	11.53244603	10.37592364	10.17029193	9.303825357	9.631280846	10.5472179	10.95237627	13.21265764	10.43155138	10.75856517	8.803558739	13.19629028	11.04489536	11.96726771	11.73788014	11.20185197	11.66027981	11.51511657	11.89940878	11.69953334	11.40668002	11.36926168	11.38173333	10.32587809	11.08273325	11.60795107	9.976073068	11.32701416	11.34749142	10.37461908	10.90163229	10.76447267	7.798593649	11.39664695	11.01323162	9.614988724	10.10763039	11.17297979	11.80502205	10.21506211	10.67311789	11.25692305	10.17908964	10.77194926	-1.721214936	6.475793334	10.51171046	6.484559522	11.11876813	11.22775144	11.53084811	11.17525163	10.1520637	9.912696211	9.369172183	9.955653691	10.20013888	9.930695961	10.926391	10.78953258	9.717097161	8.482773519	9.503297196	9.703195499	11.57902339	11.39592025	12.47301823	12.08622717
ARHGAP39_S532_M1	13.25872476	12.96520291	13.38517303	13.18847559	13.17706948	13.7328496	13.13859576	12.68876551	13.89706908	13.51907818	12.84300626	12.70786702	13.72551059	13.72947788	13.59973852	13.66469393	11.40237439	11.40006351	11.31208719	11.26993953	12.99742384	13.54397987	13.03298789	13.04943178	12.66251608	12.59354364	12.84444769	13.81885721	13.25374053	13.75517704	13.97782807	14.52781633	13.94284428	12.93448136	14.15547919	13.98112921	14.39212779	13.61646696	13.52353626	13.48055027	13.8727896	13.13657826	13.41589583	13.26544727	13.24536097	13.72578826	13.2792597	12.76808649	13.51823322	13.5369643	13.01268682	13.58278577	12.74839312	13.18220833	13.70665702	13.7005349	13.4277779	13.43250591	14.11834113	14.27269367	14.3186563	11.14091698	11.25623756	11.42669722	11.43249682	14.37542399	14.24859385	14.19020528	14.11563506	13.2941407	13.51746637	13.41159812	13.12199694	13.56794016	13.5955817	13.49383918	13.67386738	13.53538656	13.65129727	13.56605548	13.68987597	13.32933777	13.34859453	13.35960581	13.31344637	14.84817486	14.61970532	13.98538633	14.68124273
ARHGAP39_S604_M1	14.41665517	14.55146938	14.5395604	14.91940158	14.7275001	13.53214041	15.15141776	14.68617831	14.57404674	14.98045646	14.53809701	14.58458266	13.61184214	14.81030368	14.87987603	14.64900587	14.53904927	14.85419684	14.71607457	14.03641855	15.43851865	14.26471039	15.4761621	14.96644856	15.64842259	15.10450784	15.23690001	14.7119969	14.79646013	14.95267656	15.36067807	14.97349014	15.05107298	15.3045637	15.39422023	14.78899787	14.93830133	15.63620735	14.28569542	14.99664754	14.63461294	14.77577005	15.18731669	14.87139592	15.21432341	14.40493328	15.05354305	14.81638436	15.14790464	15.23273086	14.96545188	14.79644651	14.70997647	15.21945088	14.80412149	14.88537388	15.20649186	15.52746799	14.98565272	14.27665397	14.59745056	13.9739222	15.13990336	14.66591549	14.61583857	14.90018915	14.79623918	14.47766611	14.88820597	14.11453413	14.49515001	14.52467933	14.93706227	14.81524316	15.07686354	14.3974251	14.90203535	15.39698319	15.12486565	15.34382045	14.91390083	15.60091515	15.29315581	15.05874286	15.15073034	13.69699072	15.67224507	14.66973606	14.47379854
ARHGAP39_T256_M2	15.30717857	15.52274156	15.85094502	15.67884153	15.11909336	15.7472036	15.41386458	15.65598912	14.92296805	15.79812543	15.77883821	15.45793414	14.19114644	14.96600444	16.20678107	16.19737269	16.36913299	16.26454096	16.60390798	16.69360456	15.83240926	11.55535097	16.30821813	16.5904299	16.07232938	16.33773409	16.24636154	15.26323108	16.03578276	16.39541591	16.80695792	16.32083797	16.85395385	16.51215269	16.14197967	17.64103962	16.82242338	16.78028688	17.23223348	17.22506029	17.72899169	15.75892546	15.5326592	15.49341485	15.43329333	15.44651305	15.50120449	15.32322273	15.58882279	16.37005795	15.76355672	16.122763	15.14350323	12.64775152	15.47439271	15.56856983	15.82216455	14.96163234	15.91374978	16.00644547	16.01182365	16.37989201	16.09677906	16.21324569	16.2730108	15.31090276	15.4911984	15.79570852	16.15076605	15.15921144	15.57629032	15.50126971	15.12823736	15.47684928	15.50548543	15.50459216	15.58649548	15.72809249	15.10375814	15.10536983	15.00555547	15.34829718	15.01297022	14.88800969	15.39816731	16.13886416	16.16541381	16.33774701	16.46446801
ARHGAP39_T692_M1	11.99897184	11.59260695	12.11712773	12.10886203	11.34371952	12.59712902	11.78311082	11.98463557	11.08243399	11.36806213	11.47604394	11.13678143	12.77035999	12.76865544	12.01176851	11.66594653	11.40237439	11.40006351	11.31208719	11.26993953	11.16647856	11.49037838	11.45592224	11.49466484	10.61241558	9.072436634	10.28641123	11.49188524	12.44660388	11.99067583	11.8809688	11.5258566	11.15251492	11.39134281	11.33150145	12.09285373	11.39828693	11.48716833	10.92755422	9.487084012	10.19147345	10.99648255	11.4265415	11.40390211	11.4767954	11.19765681	11.41869582	11.38802024	11.42178197	12.24041283	11.76261427	11.74819008	11.50006689	12.43134179	12.72496565	11.96398258	12.42094703	12.77384399	12.05710775	11.66994274	12.38128226	12.17075244	13.48457953	12.77304677	12.65645635	12.52759623	12.38451487	12.40765752	12.46211595	12.91668006	12.98820069	12.61472091	12.41044701	11.97199252	12.58403393	12.79337397	12.6739902	10.88218439	12.24685731	12.02413306	12.00714171	12.14884037	12.28664051	12.10715661	11.01496799	10.87981834	11.39281294	11.38038008	11.16735615
